,AD_Ratio,Date,Stock1,Stock2,Stock3,Stock4,Stock5
0,1.636363636,2021-05-03 00:00:00+05:30,MARICO,SAIL,SBILIFE,BHEL,ADANIENT
1,0.641509434,2021-05-04 09:15:00+05:30,PNB,BANKBARODA,GAIL,BHARATFORG,UPL
2,0.4380165289256198,2021-05-05 09:15:00+05:30,LUPIN,AUROPHARMA,GLENMARK,CADILAHC,INDIGO
3,0.359375,2021-05-06 09:15:00+05:30,TATASTEEL,IEX,STAR,EICHERMOT,HEROMOTOCO
4,0.5130434782608696,2021-05-07 09:15:00+05:30,DLF,VEDL,ESCORTS,LUPIN,ZEEL
5,1.148148148148148,2021-05-10 09:15:00+05:30,ALKEM,BANKBARODA,CANBK,GLENMARK,PNB
6,2.0,2021-05-11 09:15:00+05:30,CONCOR,VEDL,COALINDIA,DIXON,ULTRACEMCO
7,0.45,2021-05-12 09:15:00+05:30,GODREJCP,IDEA,SIEMENS,CADILAHC,CUMMINSIND
8,0.3700787401574803,2021-05-13 09:15:00+05:30,ASIANPAINT,POLYCAB,PIIND,UPL,PIDILITIND
9,0.3700787401574803,2021-05-14 09:15:00+05:30,ASIANPAINT,POLYCAB,PIIND,UPL,PIDILITIND
10,1.852459016393443,2021-05-17 09:15:00+05:30,ADANIENT,BALKRISIND,BAJAJFINSV,TRENT,RBLBANK
11,0.5818181818181818,2021-05-18 09:15:00+05:30,DEEPAKNTR,PVR,BHARATFORG,POWERGRID,MOTHERSUMI
12,0.8315789473684211,2021-05-19 09:15:00+05:30,TORNTPHARM,GODREJPROP,BALKRISIND,TECHM,LTI
13,0.5675675675675675,2021-05-20 09:15:00+05:30,M&M,MANAPPURAM,INDUSINDBK,MCDOWELL-N,CUB
14,1.351351351351351,2021-05-21 09:15:00+05:30,GUJGASLTD,PEL,RECLTD,IDEA,MOTHERSUMI
15,0.7755102040816326,2021-05-24 09:15:00+05:30,CONCOR,MCDOWELL-N,CADILAHC,HINDPETRO,ASTRAL
16,0.7058823529411765,2021-05-25 09:15:00+05:30,JSWSTEEL,COLPAL,IGL,ASIANPAINT,MFSL
17,2.0,2021-05-26 09:15:00+05:30,IBULHSGFIN,GMRINFRA,ADANIENT,PNB,PIDILITIND
18,1.3835616438356164,2021-05-27 09:15:00+05:30,CUMMINSIND,ASTRAL,MGL,MINDTREE,AUBANK
19,0.7755102040816326,2021-05-28 09:15:00+05:30,IDEA,DIXON,RELIANCE,ICICIGI,TRENT
20,1.6363636363636365,2021-05-31 09:15:00+05:30,CANFINHOME,LICHSGFIN,NAM-INDIA,PEL,DIVISLAB
21,0.2083333333333333,2021-06-01 09:15:00+05:30,ONGC,INDHOTEL,RELIANCE,AARTIIND,ASHOKLEY
22,1.0963855421686748,2021-06-02 09:15:00+05:30,ADANIENT,GMRINFRA,ADANIPORTS,GUJGASLTD,IDEA
23,0.5398230088495575,2021-06-03 09:15:00+05:30,MUTHOOTFIN,IDEA,TITAN,ZEEL,DLF
24,1.4507042253521127,2021-06-04 09:15:00+05:30,UBL,IBULHSGFIN,LICHSGFIN,COROMANDEL,METROPOLIS
25,1.3835616438356164,2021-06-07 09:15:00+05:30,BHEL,TORNTPOWER,NAM-INDIA,GAIL,TATAPOWER
26,0.2428571428571428,2021-06-08 09:15:00+05:30,TORNTPOWER,PEL,MINDTREE,COFORGE,METROPOLIS
27,1.6363636363636365,2021-06-09 09:15:00+05:30,MFSL,AARTIIND,IDFCFIRSTB,TATACHEM,NAM-INDIA
28,1.32,2021-06-10 09:15:00+05:30,PFIZER,LALPATHLAB,GODREJCP,BATAINDIA,IBULHSGFIN
29,0.5675675675675675,2021-06-11 09:15:00+05:30,AUBANK,MPHASIS,PEL,OFSS,CANFINHOME
30,0.4262295081967213,2021-06-14 09:15:00+05:30,TORNTPHARM,METROPOLIS,BAJFINANCE,LTTS,AARTIIND
31,1.1219512195121952,2021-06-15 09:15:00+05:30,BHEL,GUJGASLTD,NAUKRI,IRCTC,POLYCAB
32,0.3700787401574803,2021-06-16 09:15:00+05:30,ICICIGI,PFC,RECLTD,DRREDDY,CONCOR
33,5.96,2021-06-17 09:15:00+05:30,GUJGASLTD,MFSL,UBL,SAIL,MCDOWELL-N
34,0.0609756097560975,2021-06-18 09:15:00+05:30,LALPATHLAB,BAJAJ-AUTO,IGL,DIXON,HINDALCO
35,4.4375,2021-06-21 09:15:00+05:30,GMRINFRA,AUBANK,DIXON,RAMCOCEM,UBL
36,1.3835616438356164,2021-06-22 09:15:00+05:30,PEL,MARUTI,EICHERMOT,POLYCAB,PVR
37,0.2,2021-06-23 09:15:00+05:30,MARUTI,POLYCAB,CUB,IEX,HEROMOTOCO
38,0.4146341463414634,2021-06-24 09:15:00+05:30,CUB,BEL,SIEMENS,SAIL,LT
39,0.912087912087912,2021-06-25 09:15:00+05:30,ASHOKLEY,NAVINFLUOR,BEL,MFSL,COFORGE
40,1.5970149253731345,2021-06-28 09:15:00+05:30,IEX,PEL,STAR,VOLTAS,IGL
41,0.3488372093023256,2021-06-29 09:15:00+05:30,MARICO,BHARATFORG,RECLTD,APOLLOHOSP,GRANULES
42,0.6730769230769231,2021-06-30 09:15:00+05:30,NAVINFLUOR,SRF,CUMMINSIND,ABFRL,MANAPPURAM
43,0.9550561797752808,2021-07-01 09:15:00+05:30,NAUKRI,IDEA,BEL,PFIZER,DABUR
44,0.6893203883495146,2021-07-02 09:15:00+05:30,TATACHEM,HAL,TRENT,AUROPHARMA,GRANULES
45,1.32,2021-07-05 09:15:00+05:30,TATAPOWER,PIDILITIND,GODREJPROP,MARICO,VEDL
46,0.74,2021-07-06 09:15:00+05:30,ADANIENT,AMBUJACEM,RAMCOCEM,AUBANK,ADANIPORTS
47,0.9333333333333332,2021-07-07 09:15:00+05:30,GODREJPROP,RBLBANK,BHEL,IEX,BERGEPAINT
48,0.5963302752293578,2021-07-08 09:15:00+05:30,TRENT,IGL,NAM-INDIA,HAL,ABFRL
49,1.806451612903225,2021-07-09 09:15:00+05:30,METROPOLIS,LALPATHLAB,IDEA,SRTRANSFIN,RAMCOCEM
50,0.8315789473684211,2021-07-12 09:15:00+05:30,GODREJPROP,AMBUJACEM,FEDERALBNK,RAMCOCEM,DLF
51,0.4380165289256198,2021-07-13 09:15:00+05:30,ABFRL,NTPC,OFSS,GAIL,HDFC
52,0.6571428571428571,2021-07-14 09:15:00+05:30,MINDTREE,MCX,COFORGE,MPHASIS,LTI
53,0.6261682242990654,2021-07-15 09:15:00+05:30,LTTS,LT,RECLTD,PFC,SIEMENS
54,0.9550561797752808,2021-07-16 09:15:00+05:30,NAM-INDIA,POLYCAB,NATIONALUM,IDEA,IRCTC
55,2.163636363636364,2021-07-19 09:15:00+05:30,LTI,APOLLOHOSP,MCX,IEX,METROPOLIS
56,0.359375,2021-07-20 09:15:00+05:30,PIIND,ACC,GUJGASLTD,AMBUJACEM,COLPAL
57,1.148148148148148,2021-07-21 09:15:00+05:30,IPCALAB,LTTS,TRENT,JUBLFOOD,HAVELLS
58,1.148148148148148,2021-07-22 09:15:00+05:30,IPCALAB,LTTS,TRENT,JUBLFOOD,HAVELLS
59,0.4380165289256198,2021-07-23 09:15:00+05:30,MFSL,LALPATHLAB,NAM-INDIA,JUBLFOOD,PIIND
60,2.3461538461538463,2021-07-26 09:15:00+05:30,MPHASIS,IBULHSGFIN,HAVELLS,IDEA,APOLLOHOSP
61,1.0232558139534884,2021-07-27 09:15:00+05:30,PEL,PFIZER,JINDALSTEL,DLF,ABFRL
62,0.6893203883495146,2021-07-28 09:15:00+05:30,TORNTPHARM,NAM-INDIA,DIVISLAB,BALKRISIND,SYNGENE
