,AD_Ratio,Date,Stock1,Stock2,Stock3,Stock4,Stock5
0,0.5596330275229358,2019-01-01 00:00:00+05:30,GODREJPROP,IGL,GRANULES,SUNPHARMA,DLF
1,1.65625,2019-01-02 00:00:00+05:30,ALKEM,HAL,LTI,BHEL,PIDILITIND
2,2.269230769230769,2019-01-03 09:15:00+05:30,GODREJCP,GODREJPROP,NAUKRI,INDHOTEL,NESTLEIND
3,0.2408759124087591,2019-01-04 09:15:00+05:30,LALPATHLAB,INDHOTEL,SBILIFE,ONGC,HINDPETRO
4,0.8478260869565217,2019-01-07 09:15:00+05:30,NAUKRI,IDFCFIRSTB,INDUSINDBK,ABFRL,MARICO
5,2.617021276595745,2019-01-08 09:15:00+05:30,BANDHANBNK,PAGEIND,IBULHSGFIN,NAUKRI,INDUSTOWER
6,0.5648148148148148,2019-01-09 09:15:00+05:30,ASTRAL,ICICIPRULI,ASHOKLEY,MOTHERSUMI,DABUR
7,1.139240506329114,2019-01-10 09:15:00+05:30,PIDILITIND,TORNTPHARM,AMARAJABAT,RECLTD,MFSL
8,0.3852459016393442,2019-01-11 09:15:00+05:30,LALPATHLAB,ICICIPRULI,IPCALAB,EICHERMOT,GMRINFRA
9,0.3739837398373984,2019-01-14 09:15:00+05:30,STAR,INDUSTOWER,INDIGO,AUBANK,APLLTD
10,1.4852941176470589,2019-01-15 09:15:00+05:30,GUJGASLTD,ICICIPRULI,MFSL,ZEEL,ACC
11,1.3802816901408448,2019-01-16 09:15:00+05:30,PNB,LALPATHLAB,IDEA,L&TFH,TATACONSUM
12,0.9425287356321842,2019-01-17 09:15:00+05:30,MINDTREE,LALPATHLAB,PFC,RECLTD,GODREJCP
13,0.3852459016393442,2019-01-18 09:15:00+05:30,DEEPAKNTR,BIOCON,INDIGO,TORNTPHARM,SAIL
14,2.188679245283019,2019-01-21 09:15:00+05:30,MOTHERSUMI,LT,UBL,RELIANCE,APOLLOHOSP
15,0.6732673267326733,2019-01-22 09:15:00+05:30,LALPATHLAB,IDEA,TORNTPHARM,SUNPHARMA,MFSL
16,0.6095238095238096,2019-01-23 09:15:00+05:30,OFSS,SHREECEM,ZEEL,SUNTV,IGL
17,0.7604166666666666,2019-01-24 09:15:00+05:30,INDIGO,GODREJPROP,STAR,COROMANDEL,CHOLAFIN
18,0.7978723404255319,2019-01-25 09:15:00+05:30,MPHASIS,HAVELLS,INDUSTOWER,GUJGASLTD,CUMMINSIND
19,0.2246376811594203,2019-01-28 09:15:00+05:30,INDUSTOWER,COROMANDEL,MINDTREE,LUPIN,INDUSINDBK
20,1.640625,2019-01-29 09:15:00+05:30,NAUKRI,PFIZER,MFSL,SBILIFE,SHREECEM
21,0.6095238095238096,2019-01-30 09:15:00+05:30,ASTRAL,LALPATHLAB,PFIZER,ABFRL,BHARTIARTL
22,0.4695652173913044,2019-01-31 09:15:00+05:30,HINDPETRO,GAIL,AXISBANK,AARTIIND,IOC
23,1.011904761904762,2019-02-01 09:15:00+05:30,ZEEL,HAL,JUBLFOOD,DLF,MANAPPURAM
24,1.3472222222222223,2019-02-04 09:15:00+05:30,ZEEL,IGL,VEDL,HEROMOTOCO,DRREDDY
25,0.5943396226415094,2019-02-05 09:15:00+05:30,ADANIENT,TITAN,ZEEL,PNB,MANAPPURAM
26,0.5225225225225225,2019-02-06 09:15:00+05:30,LALPATHLAB,SRF,ZEEL,AMARAJABAT,TORNTPOWER
27,2.4489795918367347,2019-02-07 09:15:00+05:30,IDEA,CANFINHOME,IDFCFIRSTB,JUBLFOOD,IBULHSGFIN
28,0.6095238095238096,2019-02-08 09:15:00+05:30,NAM-INDIA,INDUSTOWER,BANDHANBNK,BATAINDIA,APOLLOTYRE
29,0.3852459016393442,2019-02-11 09:15:00+05:30,EICHERMOT,BALKRISIND,SUNTV,UBL,NAM-INDIA
30,0.4201680672268908,2019-02-12 09:15:00+05:30,EICHERMOT,PIIND,BANDHANBNK,CANFINHOME,MFSL
31,0.4824561403508772,2019-02-13 09:15:00+05:30,ADANIPORTS,ASTRAL,PAGEIND,BATAINDIA,PFC
32,1.1948051948051948,2019-02-14 09:15:00+05:30,ASHOKLEY,ZEEL,HEROMOTOCO,M&MFIN,INDUSINDBK
33,0.6568627450980392,2019-02-15 09:15:00+05:30,HAL,ABFRL,ONGC,TATAPOWER,COROMANDEL
34,0.4695652173913044,2019-02-18 09:15:00+05:30,INDUSTOWER,MANAPPURAM,GMRINFRA,JUBLFOOD,LALPATHLAB
35,1.3150684931506849,2019-02-19 09:15:00+05:30,GMRINFRA,ICICIGI,APOLLOTYRE,GRASIM,MINDTREE
36,0.9204545454545454,2019-02-20 09:15:00+05:30,JINDALSTEL,SAIL,JSWSTEEL,SRTRANSFIN,IBULHSGFIN
37,0.8988764044943821,2019-02-21 09:15:00+05:30,AARTIIND,CANFINHOME,BANDHANBNK,TATACONSUM,EXIDEIND
38,2.520833333333333,2019-02-22 09:15:00+05:30,ASTRAL,IBULHSGFIN,PFIZER,HINDPETRO,IOC
39,0.6407766990291263,2019-02-25 09:15:00+05:30,MOTHERSUMI,DEEPAKNTR,ICICIPRULI,SRF,IPCALAB
40,0.2335766423357664,2019-02-26 09:15:00+05:30,AUROPHARMA,TORNTPOWER,ICICIGI,SYNGENE,ABFRL
41,2.1296296296296298,2019-02-27 09:15:00+05:30,CADILAHC,RAMCOCEM,ACC,BEL,APOLLOTYRE
42,0.625,2019-02-28 09:15:00+05:30,NMDC,VEDL,ICICIGI,SRF,BOSCHLTD
43,1.5223880597014925,2019-03-01 09:15:00+05:30,SBILIFE,GRANULES,IPCALAB,IDFCFIRSTB,CHOLAFIN
44,2.313725490196078,2019-03-04 09:15:00+05:30,IBULHSGFIN,COROMANDEL,ICICIGI,L&TFH,BEL
45,2.313725490196078,2019-03-05 09:15:00+05:30,IBULHSGFIN,COROMANDEL,ICICIGI,L&TFH,BEL
46,0.7604166666666666,2019-03-06 09:15:00+05:30,INDIGO,BHEL,ESCORTS,INDUSTOWER,L&TFH
47,1.2837837837837838,2019-03-07 09:15:00+05:30,NAM-INDIA,GMRINFRA,IDEA,LT,COFORGE
48,0.3629032258064516,2019-03-08 09:15:00+05:30,GRANULES,INDHOTEL,EICHERMOT,NAM-INDIA,NMDC
49,2.313725490196078,2019-03-11 09:15:00+05:30,HINDPETRO,MOTHERSUMI,IDEA,BHARATFORG,FEDERALBNK
50,1.2236842105263157,2019-03-12 09:15:00+05:30,DLF,ABFRL,CANFINHOME,SBILIFE,PVR
51,0.5225225225225225,2019-03-13 09:15:00+05:30,AMARAJABAT,INDIGO,TATAPOWER,MFSL,ADANIPORTS
52,0.2706766917293233,2019-03-14 09:15:00+05:30,AUBANK,PIIND,MUTHOOTFIN,NAUKRI,BHARTIARTL
53,0.6568627450980392,2019-03-15 09:15:00+05:30,ZEEL,ASTRAL,KOTAKBANK,TITAN,AARTIIND
