,AD_Ratio,Date,Stock1,Stock2,Stock3,Stock4,Stock5
150,0.5,2020-08-04 09:15:00+05:30,IDEA,HAL,ZEEL,ICICIGI,HDFCBANK
151,1.485714286,2020-08-05 09:15:00+05:30,STAR,INDIAMART,NAUKRI,M&MFIN,ALKEM
152,0.933333333,2020-08-06 09:15:00+05:30,AARTIIND,COFORGE,ONGC,PIIND,ZEEL
153,1.148148148,2020-08-07 09:15:00+05:30,TORNTPOWER,APLLTD,TATASTEEL,DEEPAKNTR,RBLBANK
154,0.793814433,2020-08-10 09:15:00+05:30,STAR,M&M,MOTHERSUMI,BEL,BHEL
155,0.912087912,2020-08-11 09:15:00+05:30,SAIL,JINDALSTEL,PETRONET,NATIONALUM,MPHASIS
156,1.676923077,2020-08-12 09:15:00+05:30,MOTHERSUMI,BANKBARODA,IRCTC,SBIN,PNB
157,0.977272727,2020-08-13 09:15:00+05:30,INDHOTEL,BHARATFORG,INDIGO,HAL,TATACONSUM
158,0.611111111,2020-08-14 09:15:00+05:30,BHARATFORG,LUPIN,BEL,COROMANDEL,CADILAHC
159,0.581818182,2020-08-17 09:15:00+05:30,SUNTV,COFORGE,TATAMOTORS,EICHERMOT,TATASTEEL
160,0.95505618,2020-08-18 09:15:00+05:30,DLF,NAVINFLUOR,GRASIM,STAR,JUBLFOOD
161,1.148148148,2020-08-19 09:15:00+05:30,ADANIENT,NATIONALUM,ASHOKLEY,CANBK,ZEEL
162,2.625,2020-08-20 09:15:00+05:30,GRANULES,TATAPOWER,BHEL,ASHOKLEY,PFC
163,0.775510204,2020-08-21 09:15:00+05:30,ABFRL,INDIAMART,PNB,AARTIIND,MCX
164,0.657142857,2020-08-24 09:15:00+05:30,IDEA,DEEPAKNTR,JUBLFOOD,SUNTV,TATACHEM
165,0.474576271,2020-08-25 09:15:00+05:30,LICHSGFIN,MFSL,M&MFIN,RBLBANK,PFC
166,0.403225806,2020-08-26 09:15:00+05:30,ADANIPORTS,TRENT,LTI,IBULHSGFIN,TATACONSUM
167,0.657142857,2020-08-27 09:15:00+05:30,GODREJPROP,DLF,NAM-INDIA,ADANIENT,GLENMARK
168,0.870967742,2020-08-28 09:15:00+05:30,CANBK,FEDERALBNK,BANKBARODA,SAIL,INDHOTEL
169,0.673076923,2020-08-31 09:15:00+05:30,ONGC,GODREJPROP,ADANIPORTS,TECHM,WIPRO
170,1.597014925,2020-09-01 09:15:00+05:30,IPCALAB,NAVINFLUOR,SUNTV,RECLTD,BIOCON
171,2.625,2020-09-02 09:15:00+05:30,INDIAMART,STAR,PAGEIND,IPCALAB,UBL
172,0.933333333,2020-09-03 09:15:00+05:30,TATACONSUM,MCX,UPL,WIPRO,GODREJPROP
173,4.4375,2020-09-04 09:15:00+05:30,IDEA,INDUSTOWER,ABFRL,DEEPAKNTR,MCX
174,0.067484663,2020-09-07 09:15:00+05:30,INDIAMART,AXISBANK,DIXON,HDFC,MARUTI
175,0.581818182,2020-09-08 09:15:00+05:30,DIXON,PEL,TRENT,HCLTECH,ASTRAL
176,0.438016529,2020-09-09 09:15:00+05:30,TATASTEEL,UPL,BIOCON,WIPRO,HEROMOTOCO
177,0.8125,2020-09-10 09:15:00+05:30,ADANIENT,SUNTV,BPCL,SYNGENE,INDIAMART
178,0.722772277,2020-09-11 09:15:00+05:30,DLF,SYNGENE,JUBLFOOD,COFORGE,GRASIM
179,1.175,2020-09-14 09:15:00+05:30,MCX,TRENT,CUB,NAVINFLUOR,METROPOLIS
180,0.9333333333333332,2020-09-15 09:15:00+05:30,CIPLA,APOLLOTYRE,SIEMENS,AUROPHARMA,M&MFIN
181,0.7938144329896907,2020-09-16 09:15:00+05:30,M&M,BAJAJ-AUTO,MUTHOOTFIN,AARTIIND,L&TFH
182,1.0714285714285714,2020-09-17 09:15:00+05:30,MPHASIS,STAR,SRF,M&MFIN,APOLLOTYRE
183,0.5818181818181818,2020-09-18 09:15:00+05:30,DEEPAKNTR,DIVISLAB,GRANULES,IDEA,GLENMARK
184,0.2700729927007299,2020-09-21 09:15:00+05:30,MINDTREE,HINDPETRO,OFSS,INDIGO,IGL
185,0.1677852348993288,2020-09-22 09:15:00+05:30,IBULHSGFIN,PVR,DEEPAKNTR,CIPLA,ASTRAL
186,0.392,2020-09-23 09:15:00+05:30,ADANIENT,NAUKRI,ASIANPAINT,PAGEIND,BATAINDIA
187,0.45,2020-09-24 09:15:00+05:30,APOLLOHOSP,SYNGENE,INDUSTOWER,GUJGASLTD,PFIZER
188,0.1836734693877551,2020-09-25 09:15:00+05:30,COFORGE,HCLTECH,ADANIPORTS,GMRINFRA,MARICO
189,2.411764705882353,2020-09-28 09:15:00+05:30,METROPOLIS,APOLLOHOSP,GRANULES,BOSCHLTD,PVR
190,0.2517985611510791,2020-09-29 09:15:00+05:30,BATAINDIA,MINDTREE,DIVISLAB,PIIND,CHOLAFIN
191,0.5130434782608696,2020-09-30 09:15:00+05:30,PVR,CADILAHC,DRREDDY,CIPLA,PAGEIND
192,0.7755102040816326,2020-10-01 09:15:00+05:30,GMRINFRA,BAJAJ-AUTO,INDIAMART,COROMANDEL,M&MFIN
193,0.7755102040816326,2020-10-05 09:15:00+05:30,APOLLOHOSP,TATASTEEL,SAIL,CANBK,INDIGO
194,0.9550561797752808,2020-10-06 09:15:00+05:30,TATAMOTORS,GODREJPROP,MFSL,ASHOKLEY,M&M
195,1.351351351351351,2020-10-07 09:15:00+05:30,LALPATHLAB,METROPOLIS,TITAN,AMBUJACEM,TATAPOWER
196,1.1219512195121952,2020-10-08 09:15:00+05:30,IDEA,LTI,NMDC,CADILAHC,MINDTREE
197,0.45,2020-10-09 09:15:00+05:30,INDIGO,LALPATHLAB,CANFINHOME,LICHSGFIN,GRANULES
198,0.3282442748091603,2020-10-12 09:15:00+05:30,LTI,LALPATHLAB,ZEEL,COFORGE,ITC
199,0.9333333333333332,2020-10-13 09:15:00+05:30,IEX,GODREJCP,RAMCOCEM,COLPAL,LTTS
200,0.5535714285714286,2020-10-14 09:15:00+05:30,TATACONSUM,OFSS,BAJFINANCE,JUBLFOOD,AMARAJABAT
201,0.9772727272727272,2020-10-15 09:15:00+05:30,GRANULES,GODREJPROP,BANDHANBNK,ADANIENT,AXISBANK
202,0.4621848739495798,2020-10-16 09:15:00+05:30,BPCL,CADILAHC,INDHOTEL,LUPIN,HINDPETRO
203,0.8125,2020-10-19 09:15:00+05:30,BANKBARODA,FEDERALBNK,CUB,ABFRL,AXISBANK
204,1.1219512195121952,2020-10-20 09:15:00+05:30,ZEEL,DEEPAKNTR,ADANIENT,HCLTECH,LALPATHLAB
205,0.8315789473684211,2020-10-21 09:15:00+05:30,LTI,VEDL,HINDALCO,TATASTEEL,CANFINHOME
206,0.4146341463414634,2020-10-22 09:15:00+05:30,PETRONET,HAL,IGL,HCLTECH,CUB
207,0.5398230088495575,2020-10-23 09:15:00+05:30,TORNTPHARM,POLYCAB,APOLLOTYRE,POWERGRID,TATAMOTORS
208,0.6111111111111112,2020-10-26 09:15:00+05:30,GUJGASLTD,MINDTREE,POLYCAB,HDFCLIFE,BHEL
209,1.1219512195121952,2020-10-27 09:15:00+05:30,IPCALAB,TRENT,KOTAKBANK,ABFRL,ACC
210,1.0963855421686748,2020-10-28 09:15:00+05:30,TATAMOTORS,DEEPAKNTR,BHARTIARTL,JINDALSTEL,SAIL
211,4.117647058823529,2020-10-29 09:15:00+05:30,MPHASIS,GMRINFRA,MRF,NAUKRI,NAVINFLUOR
212,1.2597402597402598,2020-10-30 09:15:00+05:30,CHOLAFIN,AMBUJACEM,IOC,COALINDIA,TVSMOTOR
213,0.5675675675675675,2020-11-02 09:15:00+05:30,SRTRANSFIN,CHOLAFIN,MFSL,DLF,BANKBARODA
