Date,Symbol,Series,Prev Close,Open,High,Low,Last,Price,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-10-06,CUMMINSIND,EQ,1104.0,1116.7,1116.7,1074.05,1080.0,1078.45,1082.75,183604,19879715390000.0,8113,147532,0.8035
2015-10-07,CUMMINSIND,EQ,1078.45,1086.4,1089.8,1058.3,1066.0,1064.2,1074.3,125539,13486671644999.998,6088,103064,0.821
2015-10-08,CUMMINSIND,EQ,1064.2,1065.0,1072.0,1045.0,1049.0,1049.65,1052.49,60283,6344755255000.0,5051,43930,0.7287
2015-10-09,CUMMINSIND,EQ,1049.65,1055.0,1078.0,1051.0,1063.0,1064.55,1067.52,111535,11906599935000.0,3642,87882,0.7879
2015-10-12,CUMMINSIND,EQ,1064.55,1066.05,1074.9,1053.0,1061.0,1063.5,1065.18,65787,7007510530000.0,2796,48469,0.7368000000000001
2015-10-13,CUMMINSIND,EQ,1063.5,1075.0,1075.0,1026.05,1029.5,1033.95,1046.9,106405,11139530440000.0,6139,62830,0.5905
2015-10-14,CUMMINSIND,EQ,1033.95,1039.9,1053.15,1036.0,1051.0,1050.65,1047.53,62618,6559402465000.0,3896,45214,0.7221
2015-10-15,CUMMINSIND,EQ,1050.65,1064.0,1073.5,1046.1,1049.0,1054.2,1061.31,133455,14163651555000.002,10536,101381,0.7597
2015-10-16,CUMMINSIND,EQ,1054.2,1065.0,1070.0,1045.0,1057.2,1059.3,1055.64,295335,31176757530000.0,6346,268992,0.9108
2015-10-19,CUMMINSIND,EQ,1059.3,1058.0,1072.0,1049.0,1070.0,1062.4,1062.17,294673,31299138825000.0,5635,276603,0.9387000000000001
2015-10-20,CUMMINSIND,EQ,1062.4,1062.5,1096.0,1050.0,1064.0,1074.7,1086.19,556346,60429842645000.01,10630,446035,0.8017000000000001
2015-10-21,CUMMINSIND,EQ,1074.7,1073.0,1083.95,1064.0,1075.0,1075.55,1077.81,152418,16427748635000.0,9434,119819,0.7861
