Date,Symbol,Series,Prev Close,Open,High,Low,Last,Price,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-11-10,GLENMARK,EQ,962.95,964.1,972.0,943.25,943.25,948.5,956.65,331579,31720478920000.0,11943,117499,0.3544
2015-11-11,GLENMARK,EQ,948.5,954.8,957.4,946.05,948.3,950.05,951.6,45025,4284576840000.0,1838,18282,0.406
2015-11-13,GLENMARK,EQ,950.05,940.3,949.5,922.5,939.9,939.55,932.9,676901,63147853045000.01,42283,383815,0.5670000000000001
2015-11-16,GLENMARK,EQ,939.55,939.8,969.0,938.95,962.75,964.4,960.7,551832,53014670260000.0,23228,276855,0.5017
2015-11-17,GLENMARK,EQ,964.4,970.3,978.25,961.2,973.0,972.65,971.56,570149,55393309415000.0,34998,312738,0.5485
2015-11-18,GLENMARK,EQ,972.65,966.05,984.2,966.05,976.6,980.0,979.82,760797,74544103445000.0,25641,513544,0.675
2015-11-19,GLENMARK,EQ,980.0,985.3,992.3,971.5,975.0,976.35,977.47,483099,47221433565000.0,18828,233624,0.48360000000000003
2015-11-20,GLENMARK,EQ,976.35,977.0,980.95,960.0,968.5,967.45,969.14,505879,49026926795000.0,15160,292557,0.5783
2015-11-23,GLENMARK,EQ,967.45,968.0,973.0,960.0,966.15,965.7,967.96,218376,21137948060000.0,13371,121177,0.5549000000000001
2015-11-24,GLENMARK,EQ,965.7,968.0,978.3,961.0,964.8,965.4,968.6,269888,26141241070000.0,15845,151741,0.5622
2015-11-26,GLENMARK,EQ,965.4,966.0,971.3,945.0,948.7,952.75,957.53,1757389,168275915315000.0,46440,1445690,0.8226000000000001
2015-11-27,GLENMARK,EQ,952.75,950.55,962.0,946.9,951.9,950.75,955.27,596340,56966782835000.0,14526,438573,0.7354
2015-11-30,GLENMARK,EQ,950.75,952.5,985.0,950.65,981.5,981.0,976.86,1085814,106068652985000.0,41802,652711,0.6011
2015-12-01,GLENMARK,EQ,981.0,988.95,995.95,981.4,983.05,983.45,988.06,965503,95397894255000.0,26792,732856,0.7590000000000001
2015-12-02,GLENMARK,EQ,983.45,989.95,989.95,973.5,974.2,979.25,980.6,392153,38454655800000.0,17223,261764,0.6675
2015-12-03,GLENMARK,EQ,979.25,975.0,978.9,954.65,959.8,958.0,966.64,483659,46752431365000.0,14864,345353,0.7140000000000001
2015-12-04,GLENMARK,EQ,958.0,948.0,971.1,948.0,955.55,954.8,961.57,440829,42388893825000.0,33335,227955,0.5171
2015-12-07,GLENMARK,EQ,954.8,955.4,969.2,954.0,954.5,956.1,961.28,387802,37278742440000.0,18365,254568,0.6564
2015-12-08,GLENMARK,EQ,956.1,955.1,961.45,928.0,930.0,929.7,936.95,635921,59582505515000.0,24164,321000,0.5048
2015-12-09,GLENMARK,EQ,929.7,924.95,924.95,876.1,880.25,882.4,887.19,2287452,202939854750000.0,73657,1238538,0.5414
2015-12-10,GLENMARK,EQ,882.4,883.0,892.45,858.0,863.0,863.8,867.61,976342,84708258150000.0,40786,499363,0.5115
2015-12-11,GLENMARK,EQ,863.8,873.0,883.55,855.5,867.45,867.65,873.11,618374,53990952075000.0,24092,239527,0.3873
2015-12-14,GLENMARK,EQ,867.65,860.0,875.2,848.2,853.95,853.65,862.38,837565,72229572935000.0,36713,497971,0.5945
2015-12-15,GLENMARK,EQ,853.65,854.1,867.8,853.1,860.7,861.6,862.3,586758,50595949860000.0,38108,341054,0.5813
2015-12-16,GLENMARK,EQ,861.6,869.45,880.5,865.3,869.9,868.45,872.67,403467,35209481500000.0,24751,228179,0.5655
2015-12-17,GLENMARK,EQ,868.45,877.9,897.0,871.5,897.0,894.15,886.75,500419,44374417685000.0,31131,263423,0.5264
2015-12-18,GLENMARK,EQ,894.15,893.0,922.25,886.0,912.4,912.8,912.71,1002235,91474799375000.0,29962,522115,0.521
2015-12-21,GLENMARK,EQ,912.8,907.0,933.75,907.0,931.0,929.25,927.11,752519,69766635415000.0,28660,355818,0.4728
2015-12-22,GLENMARK,EQ,929.25,927.0,950.95,923.4,941.0,938.1,940.95,712906,67081113154999.99,29109,322030,0.45170000000000005
2015-12-23,GLENMARK,EQ,938.1,949.9,951.2,940.0,945.9,946.65,944.52,438328,41401021325000.0,13717,250764,0.5721
2015-12-24,GLENMARK,EQ,946.65,950.1,957.15,923.0,926.6,927.25,937.14,399727,37460140310000.0,15403,160234,0.40090000000000003
2015-12-28,GLENMARK,EQ,927.25,927.5,933.35,916.2,925.5,923.95,922.7,646591,59661251250000.0,27764,381353,0.5898
2015-12-29,GLENMARK,EQ,923.95,930.0,937.65,925.05,932.0,933.7,930.49,458519,42664851745000.0,22442,280838,0.6125
2015-12-30,GLENMARK,EQ,933.7,936.0,937.0,924.0,929.85,928.05,930.4,247881,23062899695000.0,14784,188401,0.76
2015-12-31,GLENMARK,EQ,928.05,926.1,931.95,919.1,920.3,921.9,923.33,409625,37821895465000.0,22313,297984,0.7275
2016-01-01,GLENMARK,EQ,921.9,921.9,927.95,921.05,925.0,923.75,924.66,112028,10358804440000.0,3462,46951,0.4191
2016-01-04,GLENMARK,EQ,923.75,926.8,948.95,920.55,930.55,930.55,935.52,574348,53731360510000.0,30359,285645,0.49729999999999996
2016-01-05,GLENMARK,EQ,930.55,939.9,943.25,929.95,934.9,935.05,935.3,488035,45645898995000.0,27065,292081,0.5985
2016-01-06,GLENMARK,EQ,935.05,930.05,954.0,901.5,906.5,906.95,924.73,1068823,98837614815000.0,58975,587056,0.5493
2016-01-07,GLENMARK,EQ,906.95,895.0,898.9,861.0,862.0,866.25,875.71,1052693,92185144295000.0,39815,652065,0.6194
2016-01-08,GLENMARK,EQ,866.25,867.05,882.0,855.0,860.25,858.7,866.63,1375826,119232949534999.98,35248,881124,0.6404000000000001
2016-01-11,GLENMARK,EQ,858.7,847.25,861.65,837.35,841.05,842.45,846.83,724929,61389282779999.99,32072,466835,0.644
2016-01-12,GLENMARK,EQ,842.45,845.7,858.0,844.5,847.2,849.35,851.12,734498,62514763900000.0,48622,504192,0.6864
2016-01-13,GLENMARK,EQ,849.35,855.0,876.5,850.1,872.0,871.6,866.12,884907,76643196385000.0,25347,397202,0.4489
2016-01-14,GLENMARK,EQ,871.6,851.5,874.0,851.5,865.0,865.85,865.94,637380,55193518135000.0,37716,375198,0.5887
2016-01-15,GLENMARK,EQ,865.85,872.0,874.05,825.0,825.0,830.9,849.34,645012,54783268565000.0,31020,377596,0.5854
2016-01-18,GLENMARK,EQ,830.9,828.9,828.9,760.75,765.1,764.35,789.06,791684,62468267550000.0,23237,300329,0.37939999999999996
2016-01-19,GLENMARK,EQ,764.35,777.0,797.9,750.45,786.7,783.6,777.02,801284,62261302915000.0,22681,377598,0.4712
2016-01-20,GLENMARK,EQ,783.6,774.0,792.0,765.2,780.5,786.45,781.76,690111,53950243375000.0,32194,371005,0.5376
2016-01-21,GLENMARK,EQ,786.45,800.0,800.0,735.2,739.2,740.15,760.25,1563955,118899011740000.02,60588,779284,0.4983
2016-01-22,GLENMARK,EQ,740.15,755.0,760.65,740.8,753.2,752.5,753.01,1173948,88399351120000.0,54485,716236,0.6101
2016-01-25,GLENMARK,EQ,752.5,764.6,779.1,750.1,755.0,754.3,765.0,1016589,77768748605000.0,35827,576964,0.5675
2016-01-27,GLENMARK,EQ,754.3,760.0,765.75,733.8,737.0,737.8,749.3,1009439,75637093285000.0,30237,718607,0.7119
2016-01-28,GLENMARK,EQ,737.8,740.85,759.0,736.0,756.0,750.65,747.65,1342169,100347877695000.0,48490,932414,0.6947
2016-01-29,GLENMARK,EQ,750.65,745.0,779.15,727.7,779.15,771.35,749.56,1700984,127498115675000.0,53711,864622,0.5083
2016-02-01,GLENMARK,EQ,771.35,782.0,806.8,774.5,794.0,796.0,795.38,1169067,92985149515000.0,33434,684979,0.5859000000000001
2016-02-02,GLENMARK,EQ,796.0,798.1,799.65,747.8,759.0,754.35,776.96,1094002,84999400505000.0,36476,693927,0.6343
2016-02-03,GLENMARK,EQ,754.35,753.7,761.6,741.0,746.0,744.75,750.85,608166,45664363460000.0,22625,320189,0.5265
2016-02-04,GLENMARK,EQ,744.75,754.0,757.5,712.0,727.0,724.6,730.75,975420,71278857650000.0,38342,482778,0.4949
2016-02-05,GLENMARK,EQ,724.6,728.6,743.25,714.5,739.5,733.9,732.48,744048,54499795140000.0,33815,346165,0.46520000000000006
2016-02-08,GLENMARK,EQ,733.9,744.8,758.6,736.25,750.0,750.5,748.69,458229,34307216500000.0,16859,152391,0.3326
2016-02-09,GLENMARK,EQ,750.5,736.05,744.5,730.05,736.0,735.1,736.25,726271,53471789555000.0,37918,477616,0.6576000000000001
2016-02-10,GLENMARK,EQ,735.1,736.9,738.95,715.0,725.05,726.65,724.2,675729,48936189195000.0,23562,359371,0.5318
2016-02-11,GLENMARK,EQ,726.65,723.4,727.45,712.8,722.95,720.4,721.46,700191,50516168985000.0,20205,409347,0.5846
2016-02-12,GLENMARK,EQ,720.4,726.0,726.0,671.1,689.0,691.85,687.35,1706690,117309206065000.02,47943,1029611,0.6033
2016-02-15,GLENMARK,EQ,691.85,702.5,723.55,692.0,710.0,710.05,708.15,728730,51604941985000.0,18304,337102,0.4626
2016-02-16,GLENMARK,EQ,710.05,725.0,727.05,701.3,704.0,704.7,708.73,835900,59242810415000.0,25333,415629,0.4972
2016-02-17,GLENMARK,EQ,704.7,705.1,724.95,692.65,722.4,721.55,710.55,569660,40476990490000.0,24486,204655,0.3593
2016-02-18,GLENMARK,EQ,721.55,728.0,761.85,714.65,733.0,729.35,736.3,976360,71889784120000.0,26812,266625,0.2731
2016-02-19,GLENMARK,EQ,729.35,733.0,750.8,725.0,748.0,748.15,743.93,348861,25952723595000.0,15922,84957,0.24350000000000002
2016-02-22,GLENMARK,EQ,748.15,753.9,753.9,733.55,750.5,747.5,743.8,256617,19087166420000.0,8113,110561,0.4308
2016-02-23,GLENMARK,EQ,747.5,751.0,758.0,742.1,749.95,747.45,748.72,365639,27376075764999.996,13929,167567,0.4583
2016-02-24,GLENMARK,EQ,747.45,746.7,749.0,732.35,741.8,743.6,740.94,673136,49875382615000.0,17317,481326,0.7151000000000001
2016-02-25,GLENMARK,EQ,743.6,743.45,744.0,733.0,736.0,737.3,737.01,726928,53574996635000.0,13916,617846,0.8499
2016-02-26,GLENMARK,EQ,737.3,741.7,746.85,722.2,734.0,736.6,733.61,380829,27938023970000.0,10317,173139,0.4546
2016-02-29,GLENMARK,EQ,736.6,738.0,740.0,715.45,737.0,735.65,733.77,470540,34526822255000.0,20022,248626,0.5284000000000001
2016-03-01,GLENMARK,EQ,735.65,739.8,764.7,730.7,761.9,761.05,749.38,499645,37442496335000.0,17662,231964,0.4643
2016-03-02,GLENMARK,EQ,761.05,777.0,788.85,764.4,777.0,780.1,778.96,557114,43396972595000.0,20292,195364,0.3507
2016-03-03,GLENMARK,EQ,780.1,785.0,795.7,779.7,793.0,792.7,789.13,369531,29160814945000.0,18187,192935,0.5221
2016-03-04,GLENMARK,EQ,792.7,798.8,820.0,790.2,817.0,812.2,809.77,451032,36523071125000.0,27659,155708,0.34520000000000006
2016-03-08,GLENMARK,EQ,812.2,812.35,838.0,800.1,806.05,808.4,819.82,573286,46999198620000.0,24000,227082,0.3961
2016-03-09,GLENMARK,EQ,808.4,807.5,824.0,796.0,818.05,819.6,813.25,415818,33816506989999.996,17124,189965,0.4568
2016-03-10,GLENMARK,EQ,819.6,815.25,833.0,815.25,824.6,824.25,826.81,468102,38703020135000.0,28121,236482,0.5052000000000001
2016-03-11,GLENMARK,EQ,824.25,820.0,830.65,813.0,826.6,823.9,823.35,550607,45334074960000.0,26844,242257,0.44
2016-03-14,GLENMARK,EQ,823.9,825.0,842.8,816.1,834.25,832.15,832.24,554304,46131460120000.0,27129,184626,0.3331
2016-03-15,GLENMARK,EQ,832.15,840.0,844.0,807.0,815.3,813.4,822.96,511868,42124608270000.0,20048,225271,0.4401
2016-03-16,GLENMARK,EQ,813.4,815.4,833.85,800.2,825.05,828.45,814.74,497829,40560233330000.0,20124,187391,0.3764
2016-03-17,GLENMARK,EQ,828.45,835.0,835.0,804.5,805.85,809.3,822.35,947183,77891909225000.0,18253,674112,0.7117
2016-03-18,GLENMARK,EQ,809.3,810.0,810.0,776.0,801.5,800.4,789.05,970256,76558210880000.0,34069,471815,0.4863
2016-03-21,GLENMARK,EQ,800.4,802.0,817.0,795.0,815.5,814.4,809.66,260210,21068054310000.0,9812,74765,0.2873
2016-03-22,GLENMARK,EQ,814.4,814.0,825.0,809.5,813.6,821.15,819.81,362124,29687452685000.004,17773,168383,0.465
2016-03-23,GLENMARK,EQ,821.15,828.0,835.0,820.0,820.0,821.85,826.59,383190,31674220285000.004,19437,189896,0.49560000000000004
2016-03-28,GLENMARK,EQ,821.85,830.0,834.0,805.3,806.2,815.05,821.65,323975,26619285625000.0,20723,153518,0.4739
2016-03-29,GLENMARK,EQ,815.05,811.8,811.8,775.25,778.5,780.65,787.34,832152,65518542154999.99,21073,404735,0.4864
2016-03-30,GLENMARK,EQ,780.65,780.0,781.0,763.1,775.0,774.75,770.53,1240824,95608987620000.0,43096,610431,0.49200000000000005
2016-03-31,GLENMARK,EQ,774.75,776.9,798.7,776.9,795.0,795.05,790.01,844189,66692116104999.99,19429,599721,0.7104
2016-04-01,GLENMARK,EQ,795.05,789.7,796.75,781.25,792.3,792.25,789.33,377571,29802717725000.0,11262,223076,0.5908
2016-04-04,GLENMARK,EQ,792.25,798.0,804.5,787.8,800.5,800.2,797.77,233437,18622926970000.0,12766,78880,0.3379
2016-04-05,GLENMARK,EQ,800.2,800.2,802.5,783.05,787.0,788.75,789.98,305386,24124890365000.0,21244,127409,0.4172
2016-04-06,GLENMARK,EQ,788.75,780.0,791.7,768.3,770.0,771.15,776.19,466249,36189720115000.0,19881,221463,0.47500000000000003
2016-04-07,GLENMARK,EQ,771.15,770.5,782.0,762.0,764.25,764.6,771.5,507276,39136438855000.0,13495,220951,0.43560000000000004
2016-04-08,GLENMARK,EQ,764.6,766.0,771.4,763.0,769.0,766.15,767.95,149057,11446861450000.0,6969,46416,0.3114
2016-04-11,GLENMARK,EQ,766.15,770.45,780.0,766.4,777.1,778.5,773.91,214507,16600809305000.002,7984,102874,0.4796
2016-04-12,GLENMARK,EQ,778.5,778.5,790.0,778.0,787.65,787.0,786.67,240311,18904542915000.0,12667,115072,0.47880000000000006
2016-04-13,GLENMARK,EQ,787.0,792.0,798.0,772.5,781.0,780.3,780.84,545345,42582887660000.0,26469,266457,0.4886
2016-04-18,GLENMARK,EQ,780.3,787.0,794.1,779.0,793.0,791.9,786.59,779820,61339934720000.01,12686,657252,0.8428
2016-04-20,GLENMARK,EQ,791.9,793.5,809.4,787.15,792.0,792.75,797.17,636991,50778796800000.0,18161,374812,0.5884
2016-04-21,GLENMARK,EQ,792.75,797.0,802.4,758.6,782.8,784.05,779.89,2087979,162838655325000.0,40534,1027412,0.49210000000000004
2016-04-22,GLENMARK,EQ,784.05,790.0,817.0,782.7,815.4,813.65,806.6,851651,68694315225000.0,33273,346071,0.40640000000000004
2016-04-25,GLENMARK,EQ,813.65,820.0,834.9,814.2,834.0,832.7,826.88,559461,46260863190000.0,19119,219333,0.392
2016-04-26,GLENMARK,EQ,832.7,840.0,845.0,826.3,827.15,829.5,834.97,625973,52266943640000.0,24289,252434,0.4033
2016-04-27,GLENMARK,EQ,829.5,832.95,835.0,822.5,823.2,826.65,828.05,302173,25021323105000.0,11541,127864,0.42310000000000003
2016-04-28,GLENMARK,EQ,826.65,826.95,831.6,814.35,819.25,818.0,820.92,375116,30794126030000.0,17136,218809,0.5833
2016-04-29,GLENMARK,EQ,818.0,826.0,834.0,818.05,829.3,829.45,828.27,561362,46495907205000.0,28264,331706,0.5909000000000001
2016-05-02,GLENMARK,EQ,829.45,830.0,835.9,825.5,831.0,829.25,830.35,325078,26992746555000.0,21455,169409,0.5211
2016-05-03,GLENMARK,EQ,829.25,837.9,840.0,812.0,820.95,819.45,826.24,467061,38590412835000.0,25724,228997,0.4903
2016-05-04,GLENMARK,EQ,819.45,817.5,826.25,814.5,820.05,819.95,820.38,347370,28497597705000.0,14969,192206,0.5533
2016-05-05,GLENMARK,EQ,819.95,820.8,824.9,810.6,820.0,816.25,817.11,539370,44072594260000.0,26228,294424,0.5459
2016-05-06,GLENMARK,EQ,816.25,819.0,826.15,817.9,820.2,820.55,820.63,280859,23048039265000.0,15947,153086,0.5451
2016-05-09,GLENMARK,EQ,820.55,822.5,839.9,815.15,835.6,835.0,833.56,409194,34108771339999.996,20145,205415,0.502
2016-05-10,GLENMARK,EQ,835.0,840.0,863.4,838.3,856.45,856.5,856.44,741402,63496710965000.0,31395,295250,0.3982
2016-05-11,GLENMARK,EQ,856.5,847.0,865.0,842.6,860.45,858.0,858.34,988250,84825858790000.0,23230,670414,0.6784
2016-05-12,GLENMARK,EQ,858.0,860.55,868.75,855.5,858.75,858.65,862.38,541479,46696273685000.0,21964,226988,0.4192
2016-05-13,GLENMARK,EQ,858.65,868.0,884.9,863.25,868.75,868.65,874.65,1211846,105994691875000.0,34019,293634,0.24230000000000002
2016-05-16,GLENMARK,EQ,868.65,875.6,881.0,869.15,872.5,873.95,875.2,421190,36862538885000.0,23866,191562,0.4548
2016-05-17,GLENMARK,EQ,873.95,875.0,877.5,854.0,860.9,859.6,860.77,444186,38234209755000.0,21027,213658,0.48100000000000004
2016-05-18,GLENMARK,EQ,859.6,865.0,865.0,842.1,851.45,849.75,848.55,389802,33076808550000.0,17509,191711,0.4918
2016-05-19,GLENMARK,EQ,849.75,855.0,866.7,850.55,853.9,854.1,861.0,465156,40049739055000.0,24797,200359,0.4307
2016-05-20,GLENMARK,EQ,854.1,855.1,879.7,855.05,861.8,861.45,869.11,931499,80957951380000.0,18372,590517,0.6339
2016-05-23,GLENMARK,EQ,861.45,864.05,869.3,850.85,863.0,858.15,864.92,819659,70894177985000.0,9537,668657,0.8158
2016-05-24,GLENMARK,EQ,858.15,866.0,866.0,851.05,865.0,860.15,860.22,387638,33345312570000.0,16741,238126,0.6143
2016-05-25,GLENMARK,EQ,860.15,863.0,873.95,855.75,859.35,861.65,866.49,701253,60762738440000.0,15441,523713,0.7468000000000001
2016-05-26,GLENMARK,EQ,861.65,860.5,868.9,858.65,866.0,865.15,864.91,426462,36885314575000.0,17740,222939,0.5228
2016-05-27,GLENMARK,EQ,865.15,869.8,892.7,868.15,876.5,875.5,881.31,753872,66439280120000.01,25274,308824,0.4097
2016-05-30,GLENMARK,EQ,875.5,876.5,887.35,873.45,877.0,876.0,879.45,285958,25148712925000.0,18006,132577,0.4636
2016-05-31,GLENMARK,EQ,876.0,880.7,880.75,848.25,851.0,851.15,853.64,699245,59690622160000.0,42294,460287,0.6583
2016-06-01,GLENMARK,EQ,851.15,854.0,865.8,842.0,842.95,850.0,856.87,530880,45489289170000.0,27428,233485,0.43979999999999997
2016-06-02,GLENMARK,EQ,850.0,845.9,845.9,831.85,833.55,834.65,836.93,295454,24727547075000.0,22088,156815,0.5307999999999999
2016-06-03,GLENMARK,EQ,834.65,838.55,840.2,806.55,813.0,809.95,821.98,903935,74301823415000.0,31272,577227,0.6386000000000001
2016-06-06,GLENMARK,EQ,809.95,805.0,805.0,779.9,785.0,781.85,788.96,978807,77223944005000.0,33680,581489,0.5941
2016-06-07,GLENMARK,EQ,781.85,783.0,784.9,758.4,762.85,761.95,766.46,1805447,138380517300000.0,55118,1152401,0.6383
2016-06-08,GLENMARK,EQ,761.95,761.95,775.0,760.55,765.0,762.7,768.04,802856,61662463200000.0,23731,461956,0.5754
2016-06-09,GLENMARK,EQ,762.7,770.0,776.4,765.55,772.0,770.1,771.65,558735,43114600200000.0,15363,295781,0.5294
2016-06-10,GLENMARK,EQ,770.1,772.1,779.5,768.0,771.0,771.45,773.36,520616,40262218550000.0,18791,295275,0.5672
2016-06-13,GLENMARK,EQ,771.45,769.95,775.8,763.05,770.0,770.85,769.2,429791,33059325600000.0,14303,164396,0.3825
2016-06-14,GLENMARK,EQ,770.85,773.0,775.6,766.35,768.5,769.95,768.93,875915,67351692515000.0,15755,632277,0.7218000000000001
2016-06-15,GLENMARK,EQ,769.95,770.4,784.6,770.0,781.8,780.9,779.3,489308,38131715615000.0,24515,230727,0.4715
2016-06-16,GLENMARK,EQ,780.9,782.0,783.85,766.35,770.85,771.05,771.4,965795,74501239775000.0,16240,791770,0.8198000000000001
2016-06-17,GLENMARK,EQ,771.05,775.0,779.7,746.3,765.0,759.45,763.88,826464,63132130270000.01,24061,404613,0.48960000000000004
2016-06-20,GLENMARK,EQ,759.45,756.9,774.2,746.6,763.5,765.9,765.5,469527,35942469615000.0,20263,193473,0.4121
2016-06-21,GLENMARK,EQ,765.9,771.95,771.95,760.1,760.65,762.3,764.78,285391,21826144480000.0,13786,97283,0.34090000000000004
2016-06-22,GLENMARK,EQ,762.3,762.0,779.95,760.05,776.05,777.4,771.44,435636,33606557075000.0,16969,205331,0.47130000000000005
2016-06-23,GLENMARK,EQ,777.4,778.0,782.0,772.6,773.8,775.5,776.18,165457,12842520515000.0,10824,53793,0.3251
2016-06-24,GLENMARK,EQ,775.5,765.0,769.6,730.0,765.0,765.4,750.45,663119,49763621180000.0,17228,293446,0.4425
2016-06-27,GLENMARK,EQ,765.4,774.0,782.9,763.0,780.1,781.3,775.74,322642,25028640785000.0,12110,112254,0.3479
2016-06-28,GLENMARK,EQ,781.3,785.0,789.95,774.0,785.0,784.65,784.53,502645,39433878220000.0,15433,289965,0.5769
2016-06-29,GLENMARK,EQ,784.65,787.5,798.95,787.0,790.15,792.3,793.76,640288,50823256835000.0,25531,353746,0.5525
2016-06-30,GLENMARK,EQ,792.3,795.0,805.95,793.6,800.0,799.05,800.95,1342673,107541236570000.0,41872,966013,0.7195
2016-07-01,GLENMARK,EQ,799.05,800.0,812.0,797.5,800.35,801.15,805.94,654120,52718303265000.0,22395,403853,0.6174000000000001
2016-07-04,GLENMARK,EQ,801.15,816.0,822.5,808.05,821.0,820.15,817.63,444155,36315574300000.0,13910,233362,0.5254
2016-07-05,GLENMARK,EQ,820.15,825.5,832.95,821.25,823.0,824.9,826.35,1453994,120151505520000.0,14465,1229987,0.8459000000000001
2016-07-07,GLENMARK,EQ,824.9,830.0,833.5,815.1,819.0,818.95,824.98,780442,64384604160000.0,30445,514174,0.6587999999999999
2016-07-08,GLENMARK,EQ,818.95,820.8,846.0,820.05,838.0,836.0,833.75,1056091,88051093030000.0,29252,583366,0.5524
2016-07-11,GLENMARK,EQ,836.0,844.35,848.05,837.2,844.15,845.85,843.55,773572,65254410040000.0,25618,538693,0.6964
2016-07-12,GLENMARK,EQ,845.85,844.2,846.75,830.1,838.0,838.35,837.14,279316,23382702015000.0,9679,107212,0.38380000000000003
2016-07-13,GLENMARK,EQ,838.35,839.0,848.7,833.2,840.0,844.95,841.98,559722,47127315385000.0,36155,338959,0.6056
2016-07-14,GLENMARK,EQ,844.95,848.0,851.5,841.55,845.0,848.4,848.52,335790,28492467470000.0,16495,184651,0.5499
2016-07-15,GLENMARK,EQ,848.4,852.0,858.45,846.75,850.05,852.25,853.22,483836,41281965710000.0,20817,241776,0.4997
2016-07-18,GLENMARK,EQ,852.25,853.0,855.9,832.0,832.0,834.05,838.92,269761,22630656990000.0,8556,141129,0.5232
2016-07-19,GLENMARK,EQ,834.05,827.0,837.0,825.15,833.9,832.1,830.94,297223,24697567335000.0,8166,148632,0.5001
2016-07-20,GLENMARK,EQ,832.1,852.4,857.9,845.0,856.5,852.7,851.16,1096121,93297057935000.0,25540,709467,0.6473000000000001
2016-07-21,GLENMARK,EQ,852.7,857.0,863.6,845.0,845.85,850.6,854.41,391122,33417935010000.004,13214,182292,0.4661
2016-07-22,GLENMARK,EQ,850.6,851.6,870.0,842.7,862.5,863.15,857.72,578885,49652241785000.0,12414,349287,0.6034
2016-07-25,GLENMARK,EQ,863.15,870.5,872.0,859.25,865.0,864.7,865.27,457364,39574371595000.0,21813,277094,0.6059
2016-07-26,GLENMARK,EQ,864.7,868.0,868.95,836.5,836.5,843.1,854.2,390672,33371329755000.0,19570,215622,0.5519
