Date,Symbol,Series,Prev Close,Open,High,Low,Last,Price,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-05-04,CHOLAFIN,EQ,1093.25,1092.0,1105.0,1070.25,1075.2,1085.05,1095.47,212043,23228734415000.0,4133,174360,0.8223
2017-05-05,CHOLAFIN,EQ,1085.05,1074.1,1106.0,1074.1,1099.9,1091.1,1092.29,191772,20947019490000.0,6867,135709,0.7077
2017-05-08,CHOLAFIN,EQ,1091.1,1105.0,1115.0,1085.0,1090.0,1090.2,1099.98,64473,7091905350000.0,6450,44428,0.6890999999999999
2017-05-09,CHOLAFIN,EQ,1090.2,1091.0,1104.0,1073.15,1079.0,1078.55,1089.11,102182,11128769915000.0,7513,60280,0.5899
2017-05-10,CHOLAFIN,EQ,1078.55,1080.0,1097.7,1080.0,1087.0,1087.85,1089.6,178150,19411282905000.0,6403,142309,0.7988
2017-05-11,CHOLAFIN,EQ,1087.85,1094.8,1108.0,1091.3,1095.0,1094.4,1098.69,232310,25523735165000.0,11749,190813,0.8214
2017-05-12,CHOLAFIN,EQ,1094.4,1106.9,1106.9,1058.5,1062.5,1069.35,1080.33,252721,27302152785000.004,5040,214020,0.8469
2017-05-15,CHOLAFIN,EQ,1069.35,1064.0,1074.75,1042.9,1044.7,1049.6,1061.86,288122,30594492610000.004,9280,240840,0.8359000000000001
2017-05-16,CHOLAFIN,EQ,1049.6,1047.3,1059.0,1001.65,1032.55,1024.85,1030.5,457237,47118327885000.0,14761,338455,0.7402
2017-05-17,CHOLAFIN,EQ,1024.85,1025.05,1052.6,1025.05,1037.0,1044.3,1035.12,425152,44008443565000.0,17062,364359,0.8570000000000001
2017-05-18,CHOLAFIN,EQ,1044.3,1035.0,1050.65,1026.8,1033.45,1035.0,1038.04,306088,31773075764999.996,10817,255316,0.8341
2017-05-19,CHOLAFIN,EQ,1035.0,1054.0,1055.45,1026.0,1040.0,1039.95,1037.67,158481,16445155260000.0,9177,104504,0.6594
2017-05-22,CHOLAFIN,EQ,1039.95,1040.0,1051.55,1015.1,1045.0,1042.1,1038.98,225557,23434866440000.0,15814,154118,0.6833
2017-05-23,CHOLAFIN,EQ,1042.1,1047.3,1049.9,1002.2,1020.8,1020.65,1018.56,451460,45983938995000.0,12036,379442,0.8405
2017-05-24,CHOLAFIN,EQ,1020.65,1021.6,1028.1,1000.0,1007.0,1008.75,1011.51,168125,17006086900000.0,7338,122594,0.7292000000000001
2017-05-25,CHOLAFIN,EQ,1008.75,1014.95,1014.95,985.25,995.8,992.4,1000.17,264268,26431396575000.0,7128,205425,0.7773000000000001
2017-05-26,CHOLAFIN,EQ,992.4,1001.5,1019.9,1001.5,1015.0,1009.95,1009.81,299791,30273068345000.0,6879,268148,0.8944
2017-05-29,CHOLAFIN,EQ,1009.95,1020.0,1045.0,1015.3,1030.15,1032.0,1030.24,602512,62073378520000.01,5428,555381,0.9218000000000001
2017-05-30,CHOLAFIN,EQ,1032.0,1040.4,1040.4,991.35,998.0,999.35,1012.78,347107,35154161745000.0,7373,281450,0.8108
2017-05-31,CHOLAFIN,EQ,999.35,1009.0,1033.75,996.85,1030.0,1027.85,1013.36,253204,25658583655000.0,11935,184573,0.7289
2017-06-01,CHOLAFIN,EQ,1027.85,1027.0,1057.45,1018.95,1044.85,1041.3,1038.73,206726,21473299175000.0,12591,78485,0.3797
2017-06-02,CHOLAFIN,EQ,1041.3,1043.0,1051.5,1027.95,1035.0,1035.1,1035.83,121869,12623599975000.0,3126,88404,0.7254
2017-06-05,CHOLAFIN,EQ,1035.1,1044.6,1055.0,1028.45,1047.0,1046.35,1043.6,141001,14714839440000.0,6466,85046,0.6032000000000001
2017-06-06,CHOLAFIN,EQ,1046.35,1049.05,1079.05,1023.05,1023.25,1029.4,1053.22,211426,22267756745000.0,6739,66848,0.31620000000000004
2017-06-07,CHOLAFIN,EQ,1029.4,1035.0,1049.85,1015.8,1042.1,1042.85,1038.49,144514,15007666069999.998,4084,74651,0.5166
2017-06-08,CHOLAFIN,EQ,1042.85,1052.7,1055.1,1033.25,1035.0,1035.2,1038.61,122485,12721365445000.0,4444,79817,0.6516
2017-06-09,CHOLAFIN,EQ,1035.2,1040.0,1052.0,1030.7,1050.0,1042.2,1041.98,523357,54532566454999.99,3522,480851,0.9188
2017-06-12,CHOLAFIN,EQ,1042.2,1050.0,1050.0,1035.75,1046.0,1042.25,1040.05,234418,24380533095000.0,9256,193955,0.8273999999999999
2017-06-13,CHOLAFIN,EQ,1042.25,1050.0,1100.0,1040.95,1094.85,1094.05,1079.56,351593,37956625805000.0,16828,124525,0.3542
2017-06-14,CHOLAFIN,EQ,1094.05,1109.0,1111.0,1086.3,1092.1,1094.05,1098.81,507268,55738962615000.0,17234,192215,0.3789
2017-06-15,CHOLAFIN,EQ,1094.05,1099.0,1130.0,1093.5,1114.2,1114.25,1117.97,351285,39272585575000.0,15944,76458,0.2177
2017-06-16,CHOLAFIN,EQ,1114.25,1119.35,1125.0,1088.9,1090.6,1091.35,1103.67,162392,17922667630000.0,4895,68960,0.4247
2017-06-19,CHOLAFIN,EQ,1091.35,1100.0,1107.0,1080.5,1091.0,1088.75,1085.65,279671,30362348489999.996,5614,204403,0.7309
2017-06-20,CHOLAFIN,EQ,1088.75,1082.0,1138.0,1080.15,1130.45,1131.6,1122.71,402625,45203210635000.0,13902,132556,0.32920000000000005
2017-06-21,CHOLAFIN,EQ,1131.6,1135.0,1138.85,1107.7,1115.1,1116.8,1121.57,164484,18448076930000.0,6845,47368,0.28800000000000003
2017-06-22,CHOLAFIN,EQ,1116.8,1120.0,1133.35,1080.15,1082.35,1083.95,1101.54,377354,41566995565000.0,10388,172231,0.45640000000000003
2017-06-23,CHOLAFIN,EQ,1083.95,1082.55,1089.0,1050.2,1065.0,1062.95,1063.04,280727,29842287939999.996,8899,123733,0.44079999999999997
2017-06-27,CHOLAFIN,EQ,1062.95,1072.0,1086.9,1059.8,1082.0,1079.35,1074.83,329066,35369052925000.0,8667,143752,0.4368
2017-06-28,CHOLAFIN,EQ,1079.35,1088.0,1093.65,1067.0,1090.0,1083.4,1077.8,89371,9632362145000.0,3128,30660,0.3431
2017-06-29,CHOLAFIN,EQ,1083.4,1090.0,1101.05,1081.35,1095.3,1096.2,1091.98,120800,13191097975000.0,5985,36176,0.2995
2017-06-30,CHOLAFIN,EQ,1096.2,1090.1,1128.05,1086.0,1120.0,1124.2,1112.41,233752,26002813425000.0,13952,138632,0.5931000000000001
2017-07-03,CHOLAFIN,EQ,1124.2,1120.0,1132.7,1100.0,1108.05,1107.6,1114.92,145168,16185058385000.0,5951,42787,0.2947
2017-07-04,CHOLAFIN,EQ,1107.6,1107.6,1124.0,1088.1,1092.5,1092.2,1104.16,128164,14151352580000.002,5262,20338,0.1587
2017-07-05,CHOLAFIN,EQ,1092.2,1098.7,1120.95,1083.0,1115.25,1117.1,1106.06,237275,26244076730000.0,9657,60476,0.2549
2017-07-06,CHOLAFIN,EQ,1117.1,1111.25,1152.9,1111.25,1128.45,1133.85,1138.99,359166,40908782890000.0,16227,122710,0.3417
2017-07-07,CHOLAFIN,EQ,1133.85,1130.0,1141.85,1115.0,1134.05,1138.5,1131.18,241249,27289707764999.996,11486,59983,0.2486
2017-07-10,CHOLAFIN,EQ,1138.5,1137.5,1150.0,1121.0,1126.9,1130.55,1131.73,34152,3865100845000.0005,1647,8140,0.23829999999999998
2017-07-11,CHOLAFIN,EQ,1130.55,1135.0,1137.5,1107.95,1125.1,1127.55,1125.47,296075,33322498875000.0,12130,130786,0.44170000000000004
